0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.961946082646184086e-01,1.026327802156029811e+00,1.176852531351467057e+00
1.675388660179528477e+00,1.750435449000993238e+00,1.915645444558358834e+00
2.090633137390391472e+00,2.293957666783262628e+00,2.524474711829390650e+00
2.456851786014165651e+00,2.633289688451390109e+00,2.713045719206157003e+00
2.811445640740091179e+00,2.902832010083661540e+00,2.916062322112737970e+00
2.996760473071562014e+00,3.201867504741675141e+00,3.019678251733292296e+00
2.989996929534302517e+00,3.476070807250791983e+00,3.099270437336016037e+00
2.920873409587906533e+00,3.619778715613343856e+00,3.286125172158726127e+00
2.868809805261972379e+00,3.726839625642154985e+00,3.361813874582687767e+00
2.897241632492362662e+00,3.765464781784658044e+00,3.477887955761337579e+00
2.938404552017983562e+00,3.787429406583367797e+00,3.551428014936488964e+00
3.091742814826008878e+00,3.820404867479498812e+00,3.623410363625962916e+00
3.122212531111662859e+00,3.806633201338319061e+00,3.617482614138063379e+00
3.168719075108817673e+00,3.815145653482330701e+00,3.589614234531929959e+00
3.406359147845081647e+00,3.817645877295125612e+00,3.594969275406318054e+00
3.287800831270738744e+00,3.808129098869090345e+00,3.595780816357799115e+00
3.300981445296667705e+00,3.781069922028958974e+00,3.615705271449538127e+00
3.305974182661825189e+00,3.774969618045679098e+00,3.638723920849237459e+00
3.339438754370402496e+00,3.773330116405896550e+00,3.586615051160384038e+00
3.345059366313998694e+00,3.773481167988844032e+00,3.627151331333527295e+00
3.502977493762687189e+00,3.757260044395317689e+00,3.702921341668788280e+00
3.387225849087184049e+00,3.752431710346824545e+00,3.766228335575185771e+00
3.404277303267896126e+00,3.761991592552039076e+00,3.815341434276379395e+00
3.447419383159511241e+00,3.788370459616327235e+00,3.840840082578226955e+00
3.486315051920140906e+00,3.802664493821088065e+00,3.801559584381332346e+00
3.496219910916973372e+00,3.833932165431628736e+00,3.803758922636113038e+00
3.604333818265063272e+00,3.876937361384920067e+00,3.796240847058675261e+00
3.607323272954644278e+00,3.891150136092996537e+00,3.796864732195876169e+00
3.616322336383484881e+00,3.904512415265320779e+00,3.809112919596583602e+00
3.610974310081913607e+00,3.901404115995318111e+00,3.784488862233239548e+00
3.649378020832034331e+00,3.891973000870183164e+00,3.788090357515131679e+00
3.675362606027765100e+00,3.877777563883296086e+00,3.801509600278411671e+00
3.686573475462475713e+00,3.859010971141773272e+00,3.785349351514597060e+00
3.686928198349576302e+00,3.863124492529925735e+00,3.814785296814412696e+00
3.541896933794441260e+00,3.864795001592907564e+00,3.827754780386980915e+00
3.650611319434336810e+00,3.850551108826713698e+00,3.838370469760407744e+00
3.655760443156384820e+00,3.833270820821386149e+00,3.826006506131309326e+00
3.678205948282067261e+00,3.827435426089151438e+00,3.850671937390099053e+00
3.691997523266629333e+00,3.813250616816795002e+00,3.893038445778615131e+00
3.697447663842011512e+00,3.838258410095498174e+00,3.925772543776898438e+00
3.692935130535448973e+00,3.844710649446137829e+00,3.948380562155512585e+00
3.705538382166642997e+00,3.845820629345187758e+00,3.970114175824612790e+00
3.721519164461651208e+00,3.845998060643801342e+00,3.967375508412950946e+00
3.716355970666227471e+00,3.844677591524033211e+00,3.978799507641546551e+00
3.719340055820940183e+00,3.867953872392275283e+00,3.959100762230613579e+00
3.734635707836725160e+00,3.869006700578658364e+00,3.963222772169626484e+00
3.747176330657427723e+00,3.883206213011788144e+00,3.962410272177296022e+00
3.766587990776081085e+00,3.897728029753958268e+00,3.963881169306298080e+00
