3.743893362018135829e+00,3.703909599187929835e+00,3.709962342470866314e+00
3.594766288417734046e+00,3.406725534447331061e+00,3.366267434423471983e+00
3.261864850443292774e+00,3.107112303297985267e+00,3.127809162167861423e+00
3.123611602605758986e+00,2.962510039117764116e+00,2.900689295088130226e+00
2.963063689849202653e+00,2.835971016638109798e+00,2.791954568280949012e+00
2.815247187954418973e+00,2.742837260515866404e+00,2.705467352508549084e+00
2.741426614889580726e+00,2.721215791805785766e+00,2.636472317228765849e+00
2.727305853796393009e+00,2.679910579694075423e+00,2.605650212927991927e+00
2.763372876500802544e+00,2.648371396853447468e+00,2.572167591298552214e+00
2.757031424424974286e+00,2.645794794697705399e+00,2.559140056207666714e+00
2.734588325503957140e+00,2.635771493614576411e+00,2.550586840535240540e+00
2.697826078411150519e+00,2.625956417672530296e+00,2.527124728976948731e+00
2.649211639477121238e+00,2.604053564504173579e+00,2.513257873083922345e+00
2.635463689928069009e+00,2.590172504386587082e+00,2.514089390907054522e+00
2.625344845927170212e+00,2.580332570187907848e+00,2.509992098759161294e+00
2.613662527345788966e+00,2.555109831414991373e+00,2.509881892460094743e+00
2.600047585054176214e+00,2.544614573664351287e+00,2.505874523550454480e+00
2.586637080624814011e+00,2.546041851068731265e+00,2.503763579054339772e+00
2.576626765310355616e+00,2.554073818541044982e+00,2.506149157043657816e+00
2.568751069467067438e+00,2.545362383752390656e+00,2.496400958525309299e+00
2.574268550178795856e+00,2.540267106613110837e+00,2.490433308164742066e+00
2.575127995319947516e+00,2.535997839449952274e+00,2.478476163461512449e+00
2.573413401096810826e+00,2.529927872375979714e+00,2.466226379862946683e+00
2.568811988450510064e+00,2.519679072333973480e+00,2.457402280871115341e+00
2.562663189481398263e+00,2.505948713952120599e+00,2.458909568724802597e+00
2.558539673606250453e+00,2.505535727287154124e+00,2.461889450958749226e+00
2.553591004836223810e+00,2.499997502571586150e+00,2.454069962640888836e+00
2.546000911597901428e+00,2.495731762842290813e+00,2.450227672113817867e+00
2.544239809932016705e+00,2.489968481571806613e+00,2.446485868771634209e+00
2.538953180797010933e+00,2.483153252834822133e+00,2.444904513053567818e+00
2.536737814843588623e+00,2.479257526558789504e+00,2.442550796363100574e+00
2.529984959513272624e+00,2.476881445700672479e+00,2.438612624373290405e+00
2.524980828873943484e+00,2.472898242600425345e+00,2.436541464626268638e+00
2.520515187525781187e+00,2.469024316365147520e+00,2.434502917551892853e+00
2.513710568622807617e+00,2.465803734418323678e+00,2.431208158110537809e+00
2.518178465629236307e+00,2.466392061916260925e+00,2.428340310002651048e+00
2.513406482885501614e+00,2.464735517846414758e+00,2.427949650590256248e+00
2.512713333973625396e+00,2.464873854082062721e+00,2.430092331348396417e+00
2.510611484936975835e+00,2.461624441115158657e+00,2.430776519884851883e+00
2.507518619045545627e+00,2.460887202470400492e+00,2.428701197462678874e+00
2.506240464193374873e+00,2.457434800015000587e+00,2.428369806949504550e+00
2.505763671386282088e+00,2.456397455331158941e+00,2.428682845088870668e+00
2.506408531894399605e+00,2.456752491226763091e+00,2.429196831210755469e+00
2.507061209324418893e+00,2.454600609323223992e+00,2.429413163046500568e+00
2.509454709223882585e+00,2.454484946811632540e+00,2.430569968299013173e+00
2.509867021668091613e+00,2.451318784336572243e+00,2.430240262910865479e+00
2.505999238609899038e+00,2.450368558574580025e+00,2.428876829928832581e+00
2.503711539294674271e+00,2.446841524322429073e+00,2.428685673391649757e+00
2.497871643909717054e+00,2.444921517750230588e+00,2.428166621137399783e+00
2.495265470491148996e+00,2.444282077027695177e+00,2.426855791225874359e+00
2.493792640879645361e+00,2.444147936731409398e+00,2.429426129727761285e+00
2.493897530078942992e+00,2.443566757351007812e+00,2.432231827607460595e+00
2.491575249342937060e+00,2.442254966291104168e+00,2.432283835689460272e+00
2.489807963907795241e+00,2.440259528424820967e+00,2.432448173147268022e+00
2.489622328501728266e+00,2.440092984692844080e+00,2.432344970968058462e+00
2.490052727010287903e+00,2.441184060599081107e+00,2.431713611676505238e+00
2.490214976168429573e+00,2.441439508402199365e+00,2.431390376963548761e+00
2.489933796784398190e+00,2.441951293855072258e+00,2.431405885509450027e+00
2.491283710691077236e+00,2.441238796891728402e+00,2.431713098268607709e+00
2.488619724111596376e+00,2.441441892091609667e+00,2.430883174094394583e+00
2.488256172841244229e+00,2.440798550539397649e+00,2.430747429881793042e+00
2.486656365883382236e+00,2.440248893743815373e+00,2.431866286244689146e+00
2.485424742560045530e+00,2.439569081483073276e+00,2.432187777432681663e+00
2.485356810533374539e+00,2.439306180289575021e+00,2.431598902489334968e+00
2.484262659405302553e+00,2.438676964450003926e+00,2.430066495718189667e+00
2.486187219352170796e+00,2.437505986930739166e+00,2.428443922520813647e+00
2.486428271889189467e+00,2.436920412822781046e+00,2.428235705302047798e+00
2.486622511089271459e+00,2.436798696441194512e+00,2.426975015230385058e+00
2.485561059186502053e+00,2.437044928722507553e+00,2.426585384275601776e+00
2.485468266566128293e+00,2.436980548655303114e+00,2.427573433415963766e+00
2.483424473950309075e+00,2.437084785365197348e+00,2.427992024618526923e+00
2.481675946051931092e+00,2.437386290540301648e+00,2.426609994770079659e+00
2.479918016699934391e+00,2.436595140579489893e+00,2.426048522564649979e+00
2.479668680359163879e+00,2.436239922660611068e+00,2.426627881150778876e+00
2.479434254431413187e+00,2.436594084394238191e+00,2.426626918326919569e+00
2.479987056915571308e+00,2.436897050365319561e+00,2.426507348358503791e+00
2.480072265027930101e+00,2.436453167758068084e+00,2.426678530811167800e+00
2.480629895491690551e+00,2.436429370078362133e+00,2.425676805388521373e+00
2.481282603735735837e+00,2.436717156489947023e+00,2.424654213850382600e+00
2.481930134281848055e+00,2.437540820436992828e+00,2.422912293137018835e+00
2.478750133887269058e+00,2.438200324799165930e+00,2.422104214717144099e+00
2.478537339719895094e+00,2.438083649792423202e+00,2.422531145163595578e+00
2.479959021843191724e+00,2.438285191185805889e+00,2.422441528394508214e+00
2.480142781913038608e+00,2.437674614264886852e+00,2.421915595657943232e+00
2.478530559548343781e+00,2.438365383540824993e+00,2.421395398445447267e+00
