0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.038742149341227605e-02,1.064872778113254729e-03,9.814544003421356022e-01,7.831153693917195513e-01,9.602272304583678864e-01,4.735403898748028612e-02,8.082728723912108171e-01,9.198833730259173835e-01,1.111403434128824363e+00,1.387150057238032641e+00
1.380096045991024145e-01,1.306053152296525743e+00,1.439737468438310408e+00,1.482064565087860109e+00,1.492020867192135114e+00,9.631447269170148040e-01,1.414468814544800335e+00,1.858033174259720033e+00,1.539677081839943673e+00,1.765870919864281463e+00
2.375743242288651247e-01,2.264802183896758248e+00,1.795936674387624832e+00,2.054758745233473682e+00,1.982756569283188552e+00,1.360597484731228324e+00,2.143662932866511994e+00,2.343137693768891250e+00,2.021323777427828094e+00,2.165035629676080653e+00
2.704241004853528807e+00,2.839057929660738111e+00,2.466970551158961023e+00,2.621261902714384195e+00,2.297682432610415049e+00,2.252120507816604889e+00,2.908780958137183958e+00,2.664445848173565334e+00,2.375918561979655230e+00,2.451455946529776941e+00
3.103815525124811625e+00,3.113035303036073564e+00,2.817427174115428645e+00,3.014493296975251813e+00,2.501443089062371783e+00,2.438211059410620329e+00,3.286360710522397088e+00,2.935115865342550645e+00,2.555497403579729099e+00,2.584378134157736095e+00
3.317154491838833152e+00,3.338120186612011153e+00,3.249614509419760378e+00,3.336452895246410311e+00,2.732970011138847966e+00,2.698721548378371526e+00,3.568227738254511117e+00,3.178619090023130589e+00,2.679629397384393652e+00,2.755833579291666613e+00
3.479925522556927664e+00,3.286961711196043190e+00,3.550720253515235569e+00,3.487524587323096448e+00,2.868710906237249780e+00,2.894767775938499543e+00,3.632706770340018654e+00,3.332745874982449230e+00,2.827388503996214997e+00,2.927175468481570508e+00
3.496171824858457455e+00,3.312250088935319692e+00,3.863256389845324268e+00,3.693576224359194082e+00,2.902273856185075385e+00,2.675327903403333263e+00,3.694778369071042068e+00,3.503478019059874438e+00,3.014548478297195633e+00,2.986424204057747112e+00
3.456653254978401701e+00,2.911806180622263707e+00,3.958121050786957973e+00,3.685152454547094170e+00,2.910193421268663538e+00,2.607417289437560903e+00,3.593058088376770876e+00,3.574349248970390747e+00,3.080208191981589128e+00,3.044895396987955749e+00
3.325884353226570056e+00,2.840509499310850838e+00,3.789151047763364311e+00,3.686645139405651417e+00,3.054705527091662542e+00,2.983290324181367303e+00,3.584715399626262844e+00,3.614653327492885815e+00,3.170784687741043051e+00,3.089514360824089145e+00
3.365734410029299628e+00,2.925077787718167510e+00,3.945840109268189178e+00,3.745671270693964328e+00,3.123282567826485057e+00,2.981936805477267249e+00,3.628960252223533800e+00,3.607292742784801387e+00,3.205812558217489894e+00,3.052286065668321502e+00
3.398143499296693015e+00,3.024144247333127922e+00,4.121454637475363114e+00,3.845060865724187149e+00,3.264322302987591851e+00,3.050900204069420862e+00,3.718010889558046372e+00,3.565500011200592123e+00,3.245616448317853120e+00,3.154486522585039587e+00
3.456777668722728070e+00,3.152675395295725824e+00,4.243084717907532166e+00,3.956656320958673145e+00,3.355604729988391544e+00,3.059129649831546338e+00,3.776120335607228373e+00,3.613817494097510075e+00,3.261204973744287194e+00,3.168200071583399335e+00
3.791358315039766058e+00,3.238023348857839157e+00,4.379621023498613930e+00,4.051373814407382312e+00,3.342569109813099626e+00,3.188443537596144850e+00,3.761247962616899532e+00,3.555346593950031053e+00,3.348120759579134909e+00,3.184756849016315172e+00
3.584993427261662813e+00,3.323788925251203175e+00,4.469220267747941122e+00,4.116170451888060633e+00,3.413354837164726874e+00,3.188029927527856522e+00,3.767527889515790207e+00,3.539748130307343033e+00,3.404072067327357232e+00,3.185588261040775748e+00
3.835205288172117477e+00,3.417664826971573699e+00,4.483435310673459462e+00,4.168846166395569597e+00,3.381944848943678306e+00,3.179638702345338075e+00,3.828836601864926692e+00,3.506497315311925433e+00,3.453248414158027746e+00,3.160242474598972784e+00
3.849511203479097698e+00,3.442621349618774751e+00,4.475677367594565581e+00,4.116313152418491050e+00,3.362018780948334840e+00,3.201040896721838003e+00,3.853965134223391154e+00,3.481628640576470257e+00,3.566939256976739081e+00,3.219619455781289830e+00
3.823605520566324856e+00,3.391569510890098282e+00,4.433966977651726538e+00,4.119528202500029046e+00,3.382077569100715220e+00,3.223809898015708164e+00,3.895762758527439917e+00,3.499358241662844815e+00,3.354960014665108847e+00,3.259465013734331951e+00
3.793594776475675889e+00,3.398555154986314886e+00,4.441736798300819800e+00,4.060954945832540020e+00,3.419770367071614636e+00,3.256176503457645754e+00,3.950856295695275744e+00,3.502058107418250632e+00,3.303510988234200418e+00,3.320886906384624915e+00
3.753602791455793675e+00,3.433365064227619889e+00,4.333207919966641342e+00,4.028881630476463194e+00,3.491502060938949104e+00,3.252154749846666082e+00,3.967060135179359737e+00,3.479468247525489666e+00,3.295488026806529192e+00,3.382840516618295545e+00
3.751794522804423160e+00,3.497999742685072189e+00,4.287632650186861127e+00,3.999707046414007650e+00,3.546938163770787078e+00,3.278801622157348827e+00,3.941018135469387396e+00,3.503021224235603359e+00,3.246848007872948916e+00,3.442540488800460263e+00
3.784835009526385630e+00,3.561355521940621216e+00,4.234310477080045487e+00,4.034175747030204207e+00,3.627901838900024600e+00,3.364154984259870584e+00,3.938879506442877876e+00,3.507739827298092639e+00,3.284243284918113570e+00,3.512355129159802747e+00
3.819649973121227671e+00,3.566796523495673110e+00,4.238883068188800785e+00,4.102260734415141386e+00,3.685693528731493807e+00,3.469322741115282938e+00,3.916383201923595347e+00,3.514710856186889387e+00,3.299422101229933180e+00,3.617152337954107288e+00
3.799959964356510067e+00,3.585369618875227093e+00,4.260926546707581863e+00,4.165498875451952188e+00,3.659622728914269096e+00,3.548866498852059514e+00,3.915302073233895452e+00,3.511557000613151125e+00,3.269202560039691896e+00,3.677487528221453417e+00
3.835342052242185940e+00,3.579077151438723625e+00,4.330857528314683513e+00,4.180793550970975048e+00,3.641129350114214791e+00,3.596455760824607939e+00,3.912446807311492858e+00,4.008143247787494978e+00,3.275428600439661331e+00,3.719161380665855443e+00
3.887359220198992382e+00,3.578589617155499614e+00,4.358256575952767164e+00,4.227983305950427706e+00,3.655019730233972641e+00,3.613001114686646531e+00,3.903482695322070040e+00,4.006243565690986941e+00,3.407486977048323151e+00,3.764674554358983904e+00
3.891174569154335572e+00,3.608194492580769630e+00,4.677985301438304155e+00,4.274474423115222521e+00,3.639588672922251522e+00,3.610131695066244095e+00,3.897317389569507018e+00,4.035811147881386063e+00,3.403187114292899995e+00,3.740746802952123140e+00
3.838681085822167383e+00,3.643716309022118960e+00,4.653652379368372394e+00,4.346747772271283949e+00,3.636051909717449071e+00,3.622141019533072992e+00,3.891996914528897733e+00,4.060651125206314660e+00,3.431169715666321895e+00,3.753099211215265019e+00
3.805789951296503659e+00,3.662147760756648385e+00,2.164696876042629281e+00,4.394616512101969796e+00,3.625078853942118595e+00,3.612750564870038872e+00,3.889786995444820317e+00,3.672426801590583434e+00,3.312868356218959143e+00,3.767154928236365663e+00
3.840277235027373059e+00,3.668373904389562234e+00,2.212220615564094217e+00,4.467597809327253700e+00,3.644550818744929810e+00,3.574593864213163386e+00,3.889780046419157866e+00,4.110345913987846878e+00,3.345585266729123486e+00,3.772067865399153064e+00
3.896347503041591942e+00,3.726724756215757495e+00,2.255467418345523889e+00,4.538454089533954239e+00,3.637005570770686980e+00,3.523837999862808434e+00,3.877741068050303941e+00,4.135726050595914138e+00,3.383456402475133462e+00,3.785141371541954403e+00
3.893975794156498083e+00,3.774790042268040047e+00,2.297661619754563400e+00,4.553662394898805310e+00,3.622479198897816666e+00,3.489109243320416276e+00,3.849274766474273690e+00,3.715402216775111732e+00,3.430691843548291153e+00,3.819187007509523557e+00
3.933337881592969598e+00,3.811505981359383455e+00,2.341709100203722915e+00,4.562124182241173109e+00,3.612833825045195457e+00,3.518283997786210371e+00,3.840577245707478049e+00,3.725427182477234922e+00,3.458832183604628074e+00,3.850195250449540474e+00
3.975119191739830082e+00,3.892266162400799256e+00,2.382762599757174193e+00,4.558965273416712094e+00,3.731290970499926640e+00,3.510236418902293654e+00,3.846149154155257932e+00,3.721729704709144659e+00,3.481963881332891919e+00,3.881268121557594597e+00
4.019355939399273048e+00,3.942622926052617327e+00,2.420847938902414231e+00,4.528122039983817793e+00,3.764727920090042534e+00,3.540026440330049873e+00,3.824778043492367718e+00,3.749117473088341868e+00,3.457652183135574653e+00,3.884147376650916694e+00
4.033373458830594949e+00,4.005047877159037206e+00,2.456800489563835121e+00,4.496845146666285764e+00,3.790427284043310419e+00,3.524863656962145875e+00,3.808601552580276994e+00,3.743810983664963121e+00,3.457597355392907801e+00,3.905975061599415099e+00
