0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.866790482576216603e-01,1.935147386887690057e-01,2.366345347650111453e-01,9.079137889263380612e-02,6.943304449554621449e-02,4.181473399458677243e-01,3.471248115208008245e-01,2.449786239949201805e-01,4.147246308367438239e-01,1.306451273786653489e-01,-8.706051104950997266e-02,-2.536158921127955601e-01,2.392062214295020417e-01,5.516119244984727388e-01,2.231515246869577862e-01,1.359977084699452998e-01,3.489995374949244611e-01,1.667190061879909591e-01,-6.713004910764925892e-01,2.338051881942155019e-01,3.000707667142004098e-01,-2.934125403263281862e-01,3.031081195020346800e-02,3.739087451630294101e-01,-7.877553232636910763e-02,-6.155364113703251649e-02,3.891586259621877542e-01,-5.072090441209107237e-01,-6.583942024147834693e-02,1.118065098991989637e-01
-2.961923363338174117e-02,2.915494998194493315e-01,3.947791006804547975e-01,8.282156068900371759e-02,2.777747844989081893e-01,4.512341858775131276e-01,6.557551637120919708e-01,2.128820764994094061e-01,7.989078012216580538e-01,2.051721412909099929e-01,-1.881447147881767368e-01,-2.557389765141134252e-01,4.298745056535732689e-01,6.932717776093345607e-01,3.155564993212400249e-01,3.312646444267483559e-01,7.029464589525283857e-01,-5.236120565587458302e-03,-7.804346407633593330e-01,3.803851147528081733e-01,4.028693813468628426e-01,-3.896959653274387758e-01,1.989926756296339916e-01,8.687009910484349007e-01,1.356662938813033847e-01,-1.107144528665740535e-01,5.299537808342527079e-01,-8.303256460027942376e-01,-8.047568451899236863e-02,2.284909193098994817e-01
1.058823847692768050e-01,3.030147491492031220e-01,6.340917735263318367e-01,1.628515666746958857e-01,4.453444549720634305e-01,5.881105651193367923e-01,8.689310246393360249e-01,1.300849543876995695e-01,1.164336178702194413e+00,2.978164505823395203e-01,-2.785747214110834702e-01,-2.622484271273873846e-01,6.007913237015087837e-01,8.049272104069264966e-01,5.347596136623652407e-01,3.205486817227517493e-01,1.077224356611771405e+00,-5.499055703291767794e-02,-8.550676405089716603e-01,4.861968813409313084e-01,4.033131537795897614e-01,-4.012046211470406964e-01,1.995992323338273700e-01,1.164046081122327658e+00,2.648756469117359846e-01,2.214710532874326898e-02,4.815923867270961445e-01,-1.002410987334243941e+00,-1.426315073056302896e-02,2.046620162694574585e-01
2.618824886205686764e-01,7.037079074375915955e-01,5.463069313505295455e-01,8.385996320086483435e-02,5.506894855053987570e-01,9.561940811049167710e-01,1.262793793764779293e+00,6.204758201755227187e-01,1.363023035636143465e+00,8.547364349946476869e-01,2.841075837228194123e-01,-3.660425918821352265e-01,6.810369045532340682e-01,9.890727412557748233e-01,7.378330832922133098e-01,2.776926662485195707e-01,1.156441589989070096e+00,4.242668345311620959e-01,-7.365102673265686573e-01,9.856392464734936576e-01,1.527555121486565692e-01,-5.355001399320791222e-01,6.563956481911491503e-01,1.329738146142586341e+00,2.528040604927245805e-01,1.641407194048151719e-01,4.091915349006125524e-01,-9.620727890543776528e-01,-2.734141714496027969e-02,5.577251728140086851e-01
2.738196693194631659e-01,9.990898102094415423e-01,7.019837105790545095e-01,3.323565640899719259e-02,6.866339824879826859e-01,9.544200916066248874e-01,1.451145742827056440e+00,7.564565610541942320e-01,1.438169058894329888e+00,1.013666439664378638e+00,3.135587546787776958e-01,-3.997170873930306345e-01,9.337939782429646174e-01,1.203607554793205914e+00,9.438810845471427013e-01,2.259473172463690449e-01,1.395038830018056286e+00,7.267580490749417921e-01,-5.945914684349798973e-01,1.083452224985558709e+00,1.272110006254183190e-01,-4.022320781950305957e-01,8.476664066886795412e-01,1.238107171104839699e+00,3.195420026401356028e-01,2.641652422110646881e-01,4.587763953824324781e-01,-7.088781425827656024e-01,1.732885697733701005e-02,5.286839351922839603e-01
3.122103874992478434e-01,1.182882529760057366e+00,7.443699472557234742e-01,2.011974349819550534e-01,7.537213784058505173e-01,9.828711452347059785e-01,1.566158872701916227e+00,9.095419325585500925e-01,1.534747721126015207e+00,1.018685204993066806e+00,3.438403823994097275e-01,-4.184286284840418868e-01,1.187317380344409035e+00,1.406033935260947887e+00,1.129836525158593563e+00,1.676869534743563039e-01,1.526077641736141688e+00,1.008750186013332328e+00,-4.180328083463594746e-01,1.151417073819673620e+00,1.885032028491270550e-01,-2.578595289085947040e-01,9.566258590890325264e-01,1.145712996731079070e+00,4.248925778680621712e-01,3.038535723886945372e-01,5.371931048275387921e-01,-5.548988755594254085e-01,5.461669731968635949e-02,4.730424459812999083e-01
3.269483120041546398e-01,1.204823746885174351e+00,7.679151431501068936e-01,3.328825210883463726e-01,8.345476317139298716e-01,1.009509568646439703e+00,1.592930122401679860e+00,9.509013857619396104e-01,1.686925633625092180e+00,1.075076456297117566e+00,3.608878072522330172e-01,-3.235839646155425076e-01,1.381996452040024970e+00,1.545283459430031314e+00,1.307745220071812042e+00,1.921517436149874081e-01,1.728573374369784643e+00,1.206153010327233321e+00,-3.016050804780959771e-01,1.192955626366467570e+00,3.703648413258451288e-01,-7.774780002621367592e-02,1.036592157396958536e+00,1.091008090138179565e+00,4.861879353197404718e-01,3.733068060621157480e-01,5.827227325938924007e-01,-3.399749857569540623e-01,1.225352493821185301e-01,4.222912696634927854e-01
3.918283688118411878e-01,1.209541674278868051e+00,7.208241969003066352e-01,4.197016567403475951e-01,8.517539675813872169e-01,1.037533460904600302e+00,1.622527684327639719e+00,1.023866693412086581e+00,1.803082633460043827e+00,1.128587864352146308e+00,5.000200708079414191e-01,-2.467418516041725574e-01,1.505353523651593139e+00,1.586638856236652906e+00,1.340630629395189510e+00,3.690127877884837870e-01,1.837949555911744026e+00,1.292663531837450863e+00,-8.526975992666484261e-02,1.263654354069378538e+00,5.910714713898220785e-01,1.852736584963160238e-01,1.077560718277839946e+00,1.063876492583571753e+00,5.570389004382675369e-01,4.871282673907019189e-01,7.124868375268159637e-01,-1.037309242571977652e-01,2.138856573525925731e-01,4.009766078279276558e-01
4.440968431824109386e-01,1.285047536128008705e+00,7.154483994411994230e-01,4.658155664323979650e-01,8.150019291956123180e-01,1.146266297340221785e+00,1.617865260125337601e+00,1.083282377462203794e+00,1.894480735854187969e+00,1.251129127321493728e+00,6.258107757740459798e-01,-2.100071740692019961e-01,1.554034444626849254e+00,1.611032765881134310e+00,1.369828327972189452e+00,4.844078882847229761e-01,1.904058649018339100e+00,1.327252390244726410e+00,4.781953971465478098e-02,1.369584159843784121e+00,7.508056389470929570e-01,3.782598431726456045e-01,1.113881761233282530e+00,1.092947199376628431e+00,7.047149048006434713e-01,6.111972645005803173e-01,8.384910645663798956e-01,5.017331751475324897e-02,2.794309057485822589e-01,3.874885616891823314e-01
