4.602124545244474341e+00,4.655526498626557874e+00,4.678931558280777558e+00
4.590020997291293092e+00,4.648378373153133403e+00,4.679842091700868068e+00
4.578523857145724740e+00,4.637304634002858528e+00,4.671523365603206024e+00
4.565265019800133217e+00,4.623547733435240836e+00,4.664151229712243385e+00
4.552852411603668159e+00,4.608538830503494665e+00,4.657233006395268049e+00
4.540506152469421686e+00,4.596196776231959547e+00,4.647571735071935883e+00
4.531485683375863438e+00,4.584589817904411113e+00,4.637060570991066832e+00
4.523445165180749683e+00,4.573631600620377213e+00,4.627240812897468913e+00
4.515095602491069116e+00,4.563126273655937482e+00,4.616337242389049855e+00
4.505752740692591019e+00,4.552687451660951012e+00,4.605102216286514505e+00
4.497224415818216414e+00,4.542606983924947883e+00,4.594884066520132038e+00
4.487326114166425128e+00,4.532786329531919733e+00,4.584042811714258647e+00
4.477624474941593213e+00,4.523243060180309527e+00,4.573735932557171147e+00
4.468557165780672413e+00,4.514658316497964563e+00,4.564260987640390788e+00
4.459327809240177132e+00,4.505695867296594770e+00,4.554344588303311347e+00
4.449472266839036294e+00,4.497737864619521631e+00,4.543914218019973639e+00
4.439712887999394120e+00,4.489857950872492509e+00,4.534420278893572132e+00
4.429669780584799099e+00,4.481178915832012777e+00,4.524394412287717770e+00
4.419277891540150272e+00,4.471587890151942801e+00,4.514894275616509134e+00
4.409129936967857155e+00,4.462660536230344199e+00,4.506200371958628992e+00
4.399024506107184429e+00,4.454207160692373435e+00,4.497273565042481103e+00
4.388769274011742993e+00,4.445942964786459228e+00,4.488432210213468387e+00
4.378737466749985430e+00,4.437448765253140692e+00,4.478931025178063408e+00
4.369026620939770567e+00,4.429214065374548426e+00,4.470049469388396979e+00
4.359640011765720580e+00,4.421894563723088645e+00,4.461272542122911133e+00
4.350683808541383257e+00,4.414240928509713946e+00,4.452704641735814484e+00
4.341597732840846824e+00,4.406556489033174095e+00,4.443453463839973416e+00
4.332666468793079595e+00,4.399460836140892006e+00,4.433922144615181082e+00
4.323093035581120347e+00,4.392555754904699405e+00,4.424317078343537268e+00
4.314231373425959859e+00,4.385965171820544128e+00,4.415599070633721368e+00
4.305238914882917989e+00,4.379980460315056945e+00,4.406619336339668180e+00
4.296387186003745029e+00,4.373618389149922514e+00,4.398268032204587286e+00
4.287056223674121647e+00,4.368019357501406574e+00,4.389964872052368960e+00
4.278368332373333693e+00,4.362344692766908061e+00,4.381488394424341237e+00
4.269573207478686072e+00,4.356363022786524652e+00,4.373292638959102696e+00
4.260971649922906224e+00,4.350316457919917390e+00,4.365004983360304180e+00
4.252334246396264561e+00,4.344216584703129769e+00,4.356746595776183284e+00
4.243563391260735784e+00,4.337703882048366211e+00,4.348435678691760842e+00
4.234953438180586005e+00,4.331143308392928049e+00,4.340036900327870484e+00
4.226771366782305250e+00,4.324437825097655619e+00,4.332005874911678767e+00
4.218662435302315217e+00,4.317408785977823626e+00,4.323840553373548445e+00
4.210523094978195324e+00,4.310414128565713376e+00,4.316267577257584698e+00
4.202507316933147941e+00,4.303509472610423714e+00,4.308401515757545042e+00
4.194590613971023174e+00,4.296644309821342489e+00,4.300396291144858552e+00
4.186917524659645728e+00,4.290030121517750317e+00,4.292533829656378863e+00
4.179275576483591159e+00,4.283409234256405185e+00,4.284871968436422485e+00
4.171457261504368574e+00,4.276880049457717270e+00,4.277397581917799840e+00
4.163839865352297664e+00,4.270584776503373980e+00,4.269850983355095941e+00
4.156225230321765274e+00,4.263896941321562828e+00,4.262274766618832089e+00
4.148630104952914621e+00,4.257377294494927078e+00,4.255057698131035515e+00
4.141130291861696122e+00,4.250898145333564138e+00,4.247866763414474889e+00
4.133538409647680822e+00,4.244334413390770777e+00,4.240813000274620492e+00
4.126142335768173908e+00,4.237799327048608511e+00,4.233761827514289422e+00
4.118773492375173539e+00,4.231233876470804844e+00,4.226710205536059917e+00
4.111730290797956933e+00,4.224466135687729995e+00,4.219873472806586534e+00
4.104928602113447234e+00,4.217506922739323372e+00,4.212890848476654071e+00
4.098224255986495201e+00,4.210588276747209591e+00,4.205954591716004387e+00
4.091587023908504150e+00,4.203890887276411803e+00,4.199041178993008216e+00
4.085063042978814174e+00,4.197204236309755032e+00,4.192234731048802843e+00
4.078496140544213056e+00,4.190814386771380740e+00,4.185349058798899513e+00
4.071980759252085136e+00,4.184399441410561415e+00,4.179128081524424054e+00
4.065580124166461751e+00,4.178055239241938779e+00,4.172723560950228894e+00
4.059294833671967417e+00,4.171507489616796072e+00,4.166319980558572666e+00
4.053032630844265682e+00,4.165242952628972262e+00,4.159871864208533943e+00
4.046940691039440985e+00,4.158992536831688902e+00,4.153614547213201114e+00
4.040880575382017170e+00,4.152909310633106976e+00,4.147166058177381487e+00
4.034864081922896695e+00,4.146782285505322463e+00,4.140692236033490126e+00
4.029006278267257102e+00,4.140631073745695723e+00,4.134224373829849419e+00
4.023311607232084697e+00,4.134551429590882954e+00,4.127649682490982741e+00
4.017752085304373111e+00,4.128681126844742089e+00,4.120964264044327585e+00
