0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.063293783239931789e-02,4.307220968777589892e-02,8.828347006857190437e-07
1.502858379403862188e-01,5.811777888540230197e-02,1.286819073323356433e-01
2.210796330937276899e-01,1.480835647071330752e-01,2.226700127322243927e-01
3.012111117848564334e-01,2.312182192769578759e-01,3.195270262356878499e-01
3.755113826447677994e-01,3.316637827889927226e-01,3.974958430224935779e-01
4.287374974946738249e-01,4.250658172365790466e-01,4.967334160638453566e-01
5.052491274854346015e-01,5.035567835911155532e-01,5.798245056910720230e-01
6.642583461945457124e-01,5.811434248585579665e-01,6.577430005531729185e-01
7.461390403259122728e-01,6.434113573845549050e-01,7.447269498610057381e-01
8.246172042981786410e-01,6.960469774712414459e-01,8.302840662924900750e-01
8.825528673346051400e-01,7.450676021994203646e-01,9.204400973430639787e-01
9.564952664042468689e-01,7.932098110353351661e-01,1.011947105104622491e+00
1.030364205209702400e+00,8.393842927584056479e-01,1.081135923367424256e+00
1.108443385792541314e+00,8.945491911664571472e-01,1.147499275952194031e+00
1.182898694029476561e+00,9.583761247310919051e-01,1.210666700845143717e+00
1.261306415124119562e+00,1.020862470612153183e+00,1.270154145779989863e+00
1.335804984620593494e+00,1.090946215907242500e+00,1.338559966336164031e+00
1.406455148033723734e+00,1.161247555844173940e+00,1.409986324169977268e+00
1.470441416150289005e+00,1.316446334864444845e+00,1.476492547664974397e+00
1.533079497237919364e+00,1.370527493772386585e+00,1.540503526294020320e+00
1.588179386080644573e+00,1.425952980235518419e+00,1.605874484247500344e+00
1.638394311301876405e+00,1.474553321617302570e+00,1.670075925779086701e+00
1.677537775316052970e+00,1.517564825615298707e+00,1.742598482857076192e+00
1.719511458636741708e+00,1.556909050760034052e+00,1.808528886558817828e+00
1.761386372159645441e+00,1.596497524309810956e+00,1.867284317940411276e+00
1.793068569555592573e+00,1.639774861117373916e+00,1.922272317093294491e+00
1.818938840448452554e+00,1.676849287720849402e+00,1.974315982784687451e+00
1.843963499300104392e+00,1.712675131225157799e+00,2.024229285508318821e+00
1.870054898402079280e+00,1.754897605129783544e+00,2.020119768073643129e+00
1.896970882070678099e+00,1.803210291350817007e+00,2.071534323385035403e+00
1.928267492993867238e+00,1.848987323832406382e+00,2.119202406283359874e+00
1.958554119506777491e+00,1.889724927906962115e+00,2.167293499211838448e+00
1.988058075229464761e+00,1.928964376670703640e+00,2.213780489338749824e+00
2.014790451071756472e+00,1.968897337801980063e+00,2.254388458532833983e+00
2.042569012088532698e+00,2.009907318194336323e+00,2.289894241965416022e+00
2.066393957645626944e+00,2.056021582703576378e+00,2.320563487448738194e+00
2.093973534166206463e+00,2.103093897625034181e+00,2.352613716529043941e+00
2.118072312375372412e+00,2.153228532602432299e+00,2.381413321363686109e+00
2.142219766552946769e+00,2.198763116363282588e+00,2.405872055017593603e+00
2.170252787646729242e+00,2.240207825758936178e+00,2.431690627658974257e+00
2.195011593486932533e+00,2.285838606205377932e+00,2.457778321318385029e+00
2.216737795922135934e+00,2.334349946409864263e+00,2.481954100044705402e+00
2.238379104181696722e+00,2.379369996386392572e+00,2.506299689893024318e+00
2.257471019438442195e+00,2.418890381266963985e+00,2.531440522079646538e+00
2.277275617358952342e+00,2.457551653804890268e+00,2.552197017108329469e+00
2.297947815436862218e+00,2.494437409310422016e+00,2.569988720782466540e+00
2.319554390876699568e+00,2.528607693257297395e+00,2.585067557859721532e+00
2.342625492262955689e+00,2.562604650594380473e+00,2.597533762046654093e+00
2.368635691167319646e+00,2.599632678359374616e+00,2.609479721399011076e+00
2.394966789162013665e+00,2.635495580007643390e+00,2.620081368597927174e+00
2.423508594037424579e+00,2.671488286347026619e+00,2.628968433794911075e+00
2.450682465795826825e+00,2.707573120952562640e+00,2.640221776597313941e+00
2.477825737579128607e+00,2.745971152878936117e+00,2.649830333917515990e+00
2.502498400048166705e+00,2.779615168614196996e+00,2.658875373795617669e+00
2.529729458195088210e+00,2.809656298337247282e+00,2.670626696537349520e+00
2.554751321556457899e+00,2.834882817415912193e+00,2.686082056944364638e+00
2.576868739224814853e+00,2.860015852213173115e+00,2.702703224253572234e+00
2.597975454457137179e+00,2.882410847653388508e+00,2.718791484809868653e+00
2.619470876485813449e+00,2.903573161144116010e+00,2.734640744070997886e+00
2.641230961318071113e+00,2.922687708628658676e+00,2.751359169208411615e+00
2.659753940642870518e+00,2.943553064757338689e+00,2.767615968336562648e+00
2.679818532677629594e+00,2.959771641698693667e+00,2.783791866420329608e+00
2.699147479838734487e+00,2.978527263017903159e+00,2.798047250092298377e+00
2.718673766852627960e+00,2.994939706572714577e+00,2.814589565087726175e+00
2.737100031284172008e+00,3.010609669255685183e+00,2.831040937253326284e+00
2.758464075486274591e+00,3.026178741801553329e+00,2.846330106857951403e+00
