3.529386195556682981e+00,3.536215053156989807e+00,3.543822980143086276e+00
3.526069867262885182e+00,3.533629513271859146e+00,3.541185296636732982e+00
3.523113371355860668e+00,3.531161956123215262e+00,3.539095344818202982e+00
3.519987615348447285e+00,3.528768132192669604e+00,3.537401648071855309e+00
3.516483123062661420e+00,3.526828235953582968e+00,3.536109982602055002e+00
3.513272805876419991e+00,3.524140586170064537e+00,3.534577002650615807e+00
3.510391040875666668e+00,3.521352076608569526e+00,3.533176532499987754e+00
3.507868253073868292e+00,3.518503959912556045e+00,3.532050864544716173e+00
3.505228653674409056e+00,3.515820246861587339e+00,3.531092326478205923e+00
3.502929410094266505e+00,3.513012776176239527e+00,3.530128253159937390e+00
3.500750880534817533e+00,3.509956364315566013e+00,3.529112021594285054e+00
3.498598552711375653e+00,3.507348622308415820e+00,3.527836721131693221e+00
3.496669105133664690e+00,3.504898002758397801e+00,3.526395759671253405e+00
3.494449694763523961e+00,3.502218416826613279e+00,3.524567653824890012e+00
3.492172135677813039e+00,3.499797529591031520e+00,3.522644920440819671e+00
3.489636546992321620e+00,3.497605141269395812e+00,3.520487564299465966e+00
3.487195482590304874e+00,3.495461448266034221e+00,3.518307382653599547e+00
3.484916109787859373e+00,3.493806252651956878e+00,3.516019532044498241e+00
3.482770064023483325e+00,3.492172408057057087e+00,3.514174702116380278e+00
3.481394983143080601e+00,3.490468024944839431e+00,3.512538605838385397e+00
3.479961693994580330e+00,3.488854244032352003e+00,3.510658609100326899e+00
3.478546123146632141e+00,3.487386351784022231e+00,3.508889434187286938e+00
3.477321612873798706e+00,3.485891879512577063e+00,3.507030343088942459e+00
3.475714063652687980e+00,3.484696845176675328e+00,3.505097383558879898e+00
3.474255509429872379e+00,3.483678751119279493e+00,3.503100389366396783e+00
3.472868174847580036e+00,3.482309779005033690e+00,3.501152667793256956e+00
3.471135799866282401e+00,3.480815474527476638e+00,3.499078592570774582e+00
3.469785025499234177e+00,3.479477114837743912e+00,3.497101504997339294e+00
3.468153420930305320e+00,3.478087929085113661e+00,3.495325020770089886e+00
3.466619010436786663e+00,3.476780871506422343e+00,3.493396138771100112e+00
3.464849673727761648e+00,3.475671736238079568e+00,3.491259860101505463e+00
