1.176946793393592872e+00,1.616155461323927067e+00,1.373999903766636166e+00,1.402027045564902652e+00,1.242823307015536782e+00,1.830304075773644401e+00,1.027151293617070582e+00,8.309411023385122608e-01,1.396330298239792267e+00,8.357163419996982423e-01,1.743574907144564756e+00,1.336584721886219018e+00,7.768338834313031072e-01,1.760962360614970468e+00,9.533008273989069803e-01,7.437193538874257159e-01,1.540202959470893473e+00,1.273503454149426339e+00,8.515856586226983049e-01,1.103972175356624952e+00,1.052005183272339162e+00,1.333431668433914030e+00,1.110044722746249324e+00,1.106470209746702071e+00,8.148711552872376362e-01,8.471023683552442174e-01,7.341561441690356293e-01,8.232209079479712033e-01,1.404771369865982944e+00,3.505219104092454074e-01,1.381240248731188114e+00,9.941153526426325104e-01,2.264104889864590187e-01,1.047158823336388878e+00,1.813266961575716874e+00,9.230676006042954906e-01,1.816536794785514886e+00,1.092410979364839996e+00,4.066929737632710706e-01,7.742445300757689886e-01,5.526931314212780721e-01,1.586506133316779810e+00,1.776481337965492013e+00,8.790416320295187935e-01,8.686864248007148959e-01
1.289350090328394316e+00,1.672357109791327900e+00,1.261596606831834722e+00,1.317724572863801402e+00,1.158520834314435755e+00,1.661699130371442346e+00,1.111453766318171610e+00,8.871427508059128719e-01,1.338351492617964045e+00,8.357163419996982423e-01,1.715474082910864340e+00,1.178124977391202588e+00,7.768338834313031072e-01,1.817164009082371301e+00,8.408975304641055359e-01,7.066264883267813213e-01,1.652606256405695140e+00,1.254762647045171597e+00,8.796864828563986105e-01,1.073830267527470461e+00,1.164408480207140606e+00,1.277230019966513197e+00,1.081943898512548907e+00,1.022167737045600822e+00,7.305686825861366085e-01,6.818715237116484973e-01,7.341561441690356293e-01,7.389184352468700645e-01,1.320468897164881916e+00,4.067235588766461296e-01,1.437441897198588947e+00,1.076110253146583373e+00,2.264104889864589909e-01,1.047158823336388878e+00,1.813266961575716429e+00,9.230676006042954906e-01,1.676032673617012803e+00,1.076620251311279475e+00,4.228949931287260267e-01,8.866478270105704329e-01,5.245923071875777666e-01,1.474102836381978143e+00,1.973187107601394485e+00,9.352432804969195157e-01,9.529888975018159236e-01
8.905121925501551239e-01,1.234167196587862891e+00,8.851884780434051692e-01,9.339324984746710800e-01,9.046383622314522199e-01,1.112752098936750533e+00,1.021397213508711044e+00,8.428906966621618757e-01,9.472905626436292081e-01,6.956513446931128497e-01,1.168290932603317511e+00,9.433486070161900550e-01,7.349328798949388286e-01,1.265571491549257965e+00,7.083827632271251229e-01,6.960299871243194048e-01,1.194110398865183997e+00,9.084237742716816388e-01,7.702433851739681758e-01,9.096014373652122620e-01,9.496371766622838662e-01,9.407438789233144583e-01,9.108452681423927499e-01,9.041740386314676137e-01,7.363419444652992141e-01,6.506736038682516821e-01,6.287022463980033171e-01,5.858602372936876357e-01,1.063439496324098954e+00,3.878786837825429767e-01,1.114905846266644129e+00,9.116970446242290693e-01,3.769286174126601496e-01,8.152296422349012417e-01,1.312131523836864933e+00,7.861681824885717873e-01,1.274167405840668676e+00,7.083651488103935856e-01,4.459151980762729450e-01,8.960485150474644112e-01,4.635040420507506309e-01,1.123160025802219630e+00,1.492922959491431723e+00,7.564788868886873630e-01,9.007108899656943723e-01
8.471021912812740640e-01,1.087418447811872024e+00,7.600461407893261967e-01,8.807488468891324640e-01,9.343995093316566081e-01,1.066323292675070089e+00,8.834377780902609167e-01,7.483158115467414273e-01,8.702658194827018745e-01,6.641784215513684142e-01,1.178956322926623335e+00,8.562516634607377775e-01,6.347690530708157697e-01,1.147579252905753577e+00,7.206222333378035083e-01,6.785294182543315511e-01,1.182279803927245521e+00,8.874511151053466884e-01,6.925133830297492965e-01,9.403965899775087456e-01,8.078488140979211973e-01,9.349051521103122209e-01,9.142813608765891775e-01,8.021212119560789944e-01,6.776736680929404955e-01,6.460681910077283874e-01,5.908675055353180827e-01,5.653934703101425319e-01,1.098112791114681519e+00,2.956365727056372017e-01,1.089021864833602304e+00,8.436618268406367305e-01,2.760082814706749099e-01,8.495750940760906644e-01,1.210862375581248873e+00,9.516146156315943294e-01,1.257978208768253392e+00,7.910620560172333393e-01,3.653712742126087321e-01,8.523361217950415902e-01,4.460034731807628328e-01,1.174678203564003764e+00,1.403609173135321075e+00,7.041777141719515187e-01,8.100401341840931524e-01
8.174427079967444554e-01,9.567908296673747204e-01,6.477739810342820759e-01,8.207086258314083560e-01,9.411942886313653389e-01,1.013077850917054601e+00,7.839365062552923202e-01,6.880780687145737762e-01,8.348473670950872227e-01,6.023790888966146229e-01,1.034287659606687004e+00,7.741061868190474149e-01,5.537249784128555063e-01,1.003399543927483872e+00,7.103361234162611781e-01,6.809257019499576069e-01,1.199047593264279676e+00,8.418256044762336687e-01,6.789480857395717717e-01,9.501981574702235145e-01,6.975903424182798851e-01,9.369305668045617708e-01,9.137924065349227742e-01,7.343003022099490185e-01,6.332144173786620200e-01,6.144172959791706079e-01,6.135974709451370579e-01,5.186505592798053010e-01,1.151614887067364812e+00,2.500000000000000000e-01,1.066646115190447830e+00,7.720609266931681702e-01,2.030485441798936252e-01,8.784464240095279930e-01,1.149063042926495193e+00,8.998716312759407199e-01,1.191680050173559380e+00,6.468823470389633012e-01,3.281957571397053353e-01,7.948232235506089705e-01,4.294974150875096042e-01,1.251045003501507713e+00,1.345286572820874049e+00,6.117409895493352012e-01,7.565380382314099705e-01
6.977038314829966392e-01,6.907358515844181923e-01,4.528450991151807825e-01,7.379234812961994461e-01,8.926201561836024645e-01,7.837601066600151656e-01,6.772356666035767025e-01,6.592160303949512468e-01,6.726669481442099086e-01,5.471496738867424048e-01,7.295329558594202402e-01,6.468425242119291152e-01,5.334117110284863905e-01,6.065669511384619295e-01,7.173651073812493673e-01,5.995004808678757735e-01,9.678543037889746348e-01,8.218210145349804652e-01,6.298791983924499904e-01,8.349995444591018501e-01,6.156768624184876249e-01,8.249182404324557627e-01,8.594523272862550911e-01,6.663130797704897024e-01,5.947945161165927308e-01,6.366301932989399948e-01,6.528173336089831968e-01,4.777295381472065339e-01,1.056408542912663284e+00,3.098134713712776822e-01,9.225193109428332372e-01,7.053477819624853762e-01,4.212589041753488361e-01,7.918786284383991791e-01,9.424930480158083546e-01,6.922043939157858095e-01,1.018023126320411365e+00,5.630415318649024670e-01,4.018895682825834315e-01,7.999345907730950334e-01,3.391789334345560181e-01,1.081442280179812476e+00,1.092741328578042292e+00,5.375563498087458925e-01,6.320776251128875645e-01
7.040314234286993988e-01,6.822056902725884830e-01,4.327454270259903368e-01,7.350241899070082408e-01,8.861801609409647451e-01,7.771247437822289550e-01,6.845400967250223623e-01,6.757671569737913053e-01,6.883891362805508729e-01,5.561811895864878785e-01,7.119694946685284354e-01,6.629823497335269877e-01,5.455964190593669549e-01,6.035552564523358754e-01,7.187862062067822411e-01,6.118952431331552422e-01,9.715966754435554353e-01,8.242111460413805712e-01,6.340437234189570948e-01,8.363929885052300284e-01,5.980027821099773711e-01,8.446271772513490594e-01,8.530123320436177048e-01,6.620203443351699857e-01,5.867380544132736464e-01,6.432084624386005256e-01,6.648336418798952430e-01,5.013128203517176473e-01,1.057942045035130896e+00,2.868916470376765004e-01,9.368204002536412167e-01,7.062951811795070700e-01,4.303284169931358982e-01,7.971936599112257049e-01,9.515245637155539393e-01,6.814440084584241220e-01,1.015486915422112890e+00,5.546219896706909847e-01,3.965370303333072277e-01,8.075450076473077443e-01,3.267243490082011870e-01,1.082975782302280088e+00,1.105398296648764545e+00,5.453050405799815259e-01,6.305441229904198419e-01
6.966262686889566069e-01,6.186835884988438616e-01,3.128720636156329116e-01,6.753982796160011848e-01,8.724038804706917283e-01,5.853087264888218177e-01,6.617441498514899934e-01,6.873133127209367643e-01,6.002478535843138729e-01,5.257315841104281962e-01,5.197169406971220429e-01,7.390626812943021928e-01,5.386905974853252177e-01,4.474465175047322996e-01,7.014775088795477398e-01,6.254862764063005010e-01,9.750027783482425603e-01,8.140894024320388667e-01,6.613910717164961373e-01,7.966686285264843459e-01,5.823402987041832457e-01,7.666268765991353096e-01,8.652629509532969720e-01,6.390480899780366375e-01,6.112446005799703208e-01,5.424980662109371021e-01,8.230166459204594220e-01,4.424235122443715418e-01,1.033790026321734556e+00,4.411305011381969621e-01,8.720154005404174846e-01,7.018051060714509681e-01,7.270749175946131793e-01,8.265841344234997612e-01,8.044914815623531723e-01,6.541746019485910058e-01,8.696454640952195891e-01,5.054224083206310114e-01,4.753069337133096761e-01,8.202396484452008085e-01,5.113196948136391473e-01,1.012572166905951310e+00,1.006994719936010529e+00,6.095587508366007157e-01,5.848945542623282812e-01
6.715591543007435327e-01,5.702877245408044526e-01,2.424899066228926592e-01,6.518611438229923172e-01,8.591340468047775625e-01,5.449788398571221437e-01,6.314316866734706046e-01,6.746328740689711001e-01,5.730381096317727074e-01,5.010132664974509265e-01,4.682309576705471765e-01,7.214718467941005908e-01,4.968385692411279586e-01,3.842196629789063067e-01,6.863026691971539917e-01,5.806030154774736163e-01,9.776389982653709287e-01,8.135488042036742584e-01,6.308122355600882525e-01,7.963879628710683889e-01,5.273095179131865873e-01,7.645747360458963193e-01,8.519931172873828062e-01,6.137101834852216609e-01,5.757182428783704786e-01,5.225933157120660200e-01,8.095816957890262788e-01,4.202476011208139406e-01,1.045238510268797771e+00,3.859035074122987297e-01,8.614871539266873990e-01,6.725296725119449537e-01,6.999033656170918771e-01,8.144109185801385875e-01,7.745234036777965958e-01,6.174874147545932335e-01,8.673037287424113506e-01,4.597661843283936678e-01,4.284358318180214731e-01,8.087683238090361826e-01,4.598015170518550132e-01,1.017385734020057164e+00,1.008324490363968318e+00,5.714817491042424313e-01,5.464882669309221175e-01
6.404836948299179600e-01,5.428511577063559468e-01,2.163003107968962113e-01,6.532816638944640708e-01,8.616318978477731649e-01,5.458536413241084073e-01,6.217672134172531617e-01,6.711034821614086932e-01,5.774093489570149007e-01,4.783132033588171628e-01,4.358629712383960686e-01,7.116604739072651675e-01,4.790822265376134537e-01,3.615287568522982387e-01,6.971759165723413476e-01,5.720196513560114049e-01,9.594750304916368489e-01,8.113941422606264497e-01,6.303169053970403279e-01,7.893979211289031683e-01,4.928402263840781505e-01,7.620051598178465557e-01,8.547040747706571295e-01,6.203863602038526270e-01,5.964390373924197686e-01,5.208676059964385541e-01,7.783504609379723327e-01,4.268044601086773415e-01,1.069725401180698476e+00,3.519716651404056762e-01,8.528487524029942923e-01,6.617056513256306394e-01,6.587241981184318584e-01,8.015433315487772159e-01,7.598980839165244694e-01,5.731505587414215119e-01,8.913395061925222240e-01,4.170953729039866831e-01,4.334315339040126780e-01,7.751950132952152295e-01,4.499399737872619154e-01,1.042180932724685594e+00,9.776440320715756860e-01,5.690493061064384461e-01,5.196363682187195021e-01
