9.941327287490017151e-01,9.941931924666894682e-01,9.937467797938857039e-01,9.943548958486059242e-01,9.942446716364409243e-01
8.542939520562399247e-01,8.407554470803808577e-01,7.192710296964551775e-01,8.355413782861833560e-01,8.355971434282787325e-01
7.206898282844750314e-01,8.306803210710432817e-01,6.303350635718344419e-01,7.422368334372794196e-01,7.670171192906029001e-01
6.591745209114228121e-01,8.321308162973796163e-01,5.723129227915114692e-01,6.792212924436252797e-01,6.930192887339226004e-01
5.937814324738414085e-01,8.101368055653278555e-01,5.348388651914894876e-01,6.447123245317737394e-01,6.313425171234734457e-01
5.454685384940168857e-01,7.595478984018946278e-01,5.227925885185539245e-01,6.149460865861857695e-01,5.545476876493764529e-01
5.041259990007405101e-01,7.149046051612500952e-01,5.062544166689629810e-01,5.952628856217669906e-01,4.922757485729016280e-01
4.796467646569080312e-01,6.615531940282340928e-01,4.904354562079103474e-01,5.834843002769904974e-01,4.536449424100385541e-01
4.692462057678919995e-01,6.105093873938021165e-01,4.688179559464033530e-01,5.599763697260768947e-01,4.096557487737737535e-01
4.635326310864171240e-01,5.788591639187521398e-01,4.488900311867172199e-01,5.316961224246580242e-01,3.777050297015777658e-01
4.520245692268000104e-01,5.386911828509713951e-01,4.317031797666360249e-01,5.108237357966447512e-01,3.554702821601907203e-01
4.416970609276260062e-01,5.083147116212151095e-01,4.150117154176010681e-01,4.928524433972181207e-01,3.374827057360319515e-01
4.251566911654620085e-01,4.810584782923161828e-01,3.997459323303169665e-01,4.806307263964846865e-01,3.243527489217100657e-01
4.091369798709995065e-01,4.536269742050174636e-01,3.834312461726189780e-01,4.720792660969825305e-01,3.136995207165603761e-01
3.946246566444158166e-01,4.315259149911599978e-01,3.654495387135336948e-01,4.602672604214365082e-01,3.007637553363961547e-01
3.795829359306222006e-01,4.073571077461234924e-01,3.462663714066043230e-01,4.481267701061786846e-01,2.933480483408105743e-01
3.646239404341853896e-01,3.868354204389456430e-01,3.314470036717349632e-01,4.343263706564930438e-01,2.883873857427332599e-01
3.506719759009314652e-01,3.700531664216606398e-01,3.195045700194824034e-01,4.222691066937453996e-01,2.860321609924892372e-01
3.380737404315696804e-01,3.545736892137403840e-01,3.106843847398901848e-01,4.081070077060772183e-01,2.814137680607977088e-01
3.247021357046604439e-01,3.406582763552554183e-01,3.010756749142365907e-01,3.974348258324371663e-01,2.739986137527330445e-01
3.119156714943897013e-01,3.296767130161843973e-01,2.894545230052408824e-01,3.862078597216633824e-01,2.669671951210204064e-01
3.008122537622406334e-01,3.211823149080869633e-01,2.811263199009497726e-01,3.738127309020093381e-01,2.610431253854458844e-01
2.906347372352190983e-01,3.143610905915859011e-01,2.737045405030104073e-01,3.636838867981820322e-01,2.534579351858610163e-01
2.806943158482793632e-01,3.079595857489571542e-01,2.674565463494534834e-01,3.533989947086258465e-01,2.463075576843456738e-01
2.722560122266298732e-01,3.037455905860522720e-01,2.611370578115403407e-01,3.425055523888276832e-01,2.404944227593340533e-01
2.645176323211774205e-01,2.987032641065908711e-01,2.556170560275334847e-01,3.332585583696792697e-01,2.351927286341961576e-01
2.562626508590250540e-01,2.942252720155180690e-01,2.501716704000499503e-01,3.218750702010395037e-01,2.314328401184639061e-01
2.488540230071771830e-01,2.897480724250738326e-01,2.467276079328326044e-01,3.109376148713671739e-01,2.275609026689941750e-01
2.418268055478035583e-01,2.851309673681308721e-01,2.427660322097030254e-01,3.004770017444218233e-01,2.229293394967898911e-01
2.339217741250622928e-01,2.813385561653129474e-01,2.388798498602970333e-01,2.896208978580923077e-01,2.190590526176940389e-01
2.272120170231495817e-01,2.786978551635803103e-01,2.361970222593480773e-01,2.803015419608717584e-01,2.155873341405267207e-01
2.210600519325498781e-01,2.752191662167548514e-01,2.329970039404110349e-01,2.719638224506867874e-01,2.125409025621360914e-01
2.165501484261987131e-01,2.722739527206922139e-01,2.297814443565383280e-01,2.651238415733561116e-01,2.099656756687648673e-01
2.128901150411960930e-01,2.698086378619061754e-01,2.269062889031750463e-01,2.589658344040581262e-01,2.080150380855390613e-01
2.098791019286998238e-01,2.660482989498986206e-01,2.247698485787058553e-01,2.529588139802488311e-01,2.066315890397772415e-01
2.072074570003595573e-01,2.626739365505221246e-01,2.223431732224657453e-01,2.465065314462048240e-01,2.049583451962085912e-01
2.039977789730640645e-01,2.585258163078189564e-01,2.200214972769380384e-01,2.394419706328924369e-01,2.033652999012889595e-01
2.009740959390799997e-01,2.545961846174539800e-01,2.170013916778096852e-01,2.342978323089073833e-01,2.016713163513587093e-01
1.969590182348715524e-01,2.511942715231946233e-01,2.143430927344663617e-01,2.297516733659147603e-01,1.996888245207568968e-01
1.933553348795173099e-01,2.484079226023679920e-01,2.112120443383503354e-01,2.255912739220040097e-01,1.962659931468754004e-01
1.892509762624995651e-01,2.469292946857121474e-01,2.080717800280751928e-01,2.212281255762532928e-01,1.923106581412689642e-01
1.850279886537374852e-01,2.453453711470144349e-01,2.054745281487384001e-01,2.167603246514353821e-01,1.892849584865158030e-01
1.813812591786265194e-01,2.440239774219040148e-01,2.030786963847833748e-01,2.123812019841558041e-01,1.866444784314573724e-01
1.781757761581302113e-01,2.423991465340789297e-01,2.004117220808191713e-01,2.088803489133670421e-01,1.841431608656213248e-01
1.755603642714949064e-01,2.410093166348378779e-01,1.977568168086367983e-01,2.057772281417161175e-01,1.817811602720230679e-01
1.733403573942841613e-01,2.395421660849354484e-01,1.950138204734411518e-01,2.028374970188856763e-01,1.798454091648607478e-01
1.713298168649148301e-01,2.377160245056627041e-01,1.924721976082248986e-01,2.002152587100191894e-01,1.781447073750448695e-01
1.693235903731745706e-01,2.349299411289285933e-01,1.901131727437340990e-01,1.970546435234797333e-01,1.759845140714980938e-01
1.675976118575717710e-01,2.322168896310913000e-01,1.880314577851702473e-01,1.941413820533800239e-01,1.740086482464870687e-01
1.658887218440397993e-01,2.295376471113164119e-01,1.855931965271479800e-01,1.915112738819572114e-01,1.718959428343622142e-01
1.645210375558587845e-01,2.273073532177817546e-01,1.832586816479251091e-01,1.891946309414570260e-01,1.696890487760902011e-01
1.631579851172801909e-01,2.258296848718776562e-01,1.812019663406161385e-01,1.869976978935608269e-01,1.683014210630279506e-01
1.620507233274981473e-01,2.237709396719925192e-01,1.793309746463869203e-01,1.850153155877898581e-01,1.665640027230002873e-01
1.611233279099319737e-01,2.221316261606644804e-01,1.776449625903698815e-01,1.827802386847559024e-01,1.650659492871398015e-01
1.602717621162889072e-01,2.196468316844621682e-01,1.760747945428673134e-01,1.807190660851141217e-01,1.636845850722425388e-01
1.594937518207077964e-01,2.167297024574905695e-01,1.746734428295772523e-01,1.786763346212892067e-01,1.624557256227522062e-01
1.587858214049699124e-01,2.130594025598395169e-01,1.733197249303912446e-01,1.764860465626703345e-01,1.611901320426399886e-01
1.578502942781933038e-01,2.103997446072175259e-01,1.721475508637417551e-01,1.738824438085801172e-01,1.602002749083732969e-01
1.569950473595649598e-01,2.081309785687959490e-01,1.704961860535096907e-01,1.713359016311470362e-01,1.593172718550482925e-01
1.563635914767424473e-01,2.054160643867983527e-01,1.690000570212706887e-01,1.687400155778797650e-01,1.585024660681627340e-01
1.554723876679857675e-01,2.029006269503524640e-01,1.676476972949970390e-01,1.662366588533435718e-01,1.577540294186833836e-01
1.546990627121393458e-01,2.008398127923207988e-01,1.663590390344435455e-01,1.639478169828673115e-01,1.569731677653423974e-01
1.540991698023068401e-01,1.990510377175465639e-01,1.651224985738034001e-01,1.616165631547796244e-01,1.557476390434318347e-01
1.532911013652950016e-01,1.974081619434016888e-01,1.629807893362544835e-01,1.593513361805584394e-01,1.542523336695288960e-01
1.526121469782100448e-01,1.955701549502124326e-01,1.607734922032241220e-01,1.573516940028530375e-01,1.528271946230787270e-01
1.518028471693720627e-01,1.937242972774426975e-01,1.589665953396766362e-01,1.553168759571454671e-01,1.511007596796319352e-01
1.505593985482472641e-01,1.917630572798700028e-01,1.573636563333627170e-01,1.535249627919218762e-01,1.495592430782710647e-01
1.494104793591173597e-01,1.903286314501352328e-01,1.558371713289869454e-01,1.518656700994150399e-01,1.482511907347336122e-01
1.483637021918063903e-01,1.890717023535110619e-01,1.545500772592253158e-01,1.501130216143563012e-01,1.471068677827591653e-01
1.475571171557920336e-01,1.875760344148284242e-01,1.529292303213854454e-01,1.487782260884568108e-01,1.461054667458711598e-01
1.467485261978075661e-01,1.859422361895183562e-01,1.514112427294968533e-01,1.475697089257206329e-01,1.451777053396250960e-01
1.458283845161018055e-01,1.845818954146204449e-01,1.501810779989738720e-01,1.461060061546310962e-01,1.442087016684896472e-01
1.451362275805042623e-01,1.832711651137323983e-01,1.489152134862903876e-01,1.445002778223621054e-01,1.431842515168322838e-01
1.445546870515404536e-01,1.819378512278481963e-01,1.478307884101494885e-01,1.430603833185023210e-01,1.420141298685755060e-01
1.438447570010826515e-01,1.809445778623912648e-01,1.470082309441248791e-01,1.416751859454638274e-01,1.411396698539752192e-01
1.431493152832536142e-01,1.799637866725176949e-01,1.460124477970569656e-01,1.404267037380842742e-01,1.403325360405128508e-01
1.425631349951500815e-01,1.788708401319910601e-01,1.450943771163442919e-01,1.394830062708453666e-01,1.395437510233362433e-01
1.420314728844406515e-01,1.778125253283461271e-01,1.442701040436970561e-01,1.386069423235962994e-01,1.386308642540824698e-01
1.412380109182382604e-01,1.769273659405153076e-01,1.433590580838676187e-01,1.376666997938149617e-01,1.378374308553230732e-01
1.405094144962371616e-01,1.759983499235308058e-01,1.423246962690295492e-01,1.367444038880365198e-01,1.368052402911132948e-01
1.394121857494735051e-01,1.750524985956815327e-01,1.413647336858150083e-01,1.357554899866627307e-01,1.359548676600793871e-01
1.383886521560712124e-01,1.740775362105638768e-01,1.402920661442932648e-01,1.348322031313356761e-01,1.351881504534302170e-01
1.369242442519909564e-01,1.731635111063096755e-01,1.388989751791426253e-01,1.339956067521178018e-01,1.344812600194615904e-01
1.356127313375072863e-01,1.720694974419300638e-01,1.374960526942993200e-01,1.330818052899124526e-01,1.336460458408975649e-01
1.343720564288501951e-01,1.709719832677263074e-01,1.361851767650113232e-01,1.320438434332563138e-01,1.328729526784750425e-01
1.330460961295781841e-01,1.700045471592792901e-01,1.349649402700234535e-01,1.310567048508414767e-01,1.321120653861757033e-01
1.316881082554351712e-01,1.687270232074936926e-01,1.336787721291750330e-01,1.303250904265108312e-01,1.314073270113343128e-01
1.304244465034374301e-01,1.671862495223447875e-01,1.325053146038107921e-01,1.296212134793381654e-01,1.307251274660503892e-01
1.293920644177576074e-01,1.657527697874770223e-01,1.314529186581675502e-01,1.289254138098584745e-01,1.301946610608151755e-01
1.284231587581468881e-01,1.643171311521451350e-01,1.304659842964934757e-01,1.283755333383280184e-01,1.297488645173626998e-01
1.273487619707230067e-01,1.627871598932423280e-01,1.293830071441981477e-01,1.278747819953379716e-01,1.292665806693932551e-01
1.263327474130132855e-01,1.613928616839351848e-01,1.284382443048259492e-01,1.274072929153418077e-01,1.287934724874257031e-01
1.252059098043961094e-01,1.600896387347663097e-01,1.275331563546604208e-01,1.269742798356195412e-01,1.281462273382130701e-01
1.241690389645218329e-01,1.587485229032429279e-01,1.266694909521989265e-01,1.263929653036995338e-01,1.274410782479021842e-01
1.231803998878327339e-01,1.574569884661957131e-01,1.258473766440913189e-01,1.257747655342355553e-01,1.269949670185204216e-01
1.223624280245082102e-01,1.563697737658519549e-01,1.250037894077667966e-01,1.250946960436384314e-01,1.265643258949289973e-01
1.215533794741566753e-01,1.552043456810923150e-01,1.243052354364991147e-01,1.245798676907622082e-01,1.263339496004769191e-01
1.207791234779359429e-01,1.541484093698619884e-01,1.235727238330704136e-01,1.240993031142362257e-01,1.261478341904171130e-01
1.200374217342786015e-01,1.531568924776540441e-01,1.228397924646261186e-01,1.237003018277551547e-01,1.258974998916398969e-01
1.193509719799660668e-01,1.524226630082556044e-01,1.220654626249733643e-01,1.232513804090104165e-01,1.255427925367345321e-01
1.187355813741506894e-01,1.517362764574126111e-01,1.213351121450592929e-01,1.228362411168957696e-01,1.252183081044387358e-01
