1.083003752945584353e+01,1.046596217483921443e+01,1.076771579776044163e+01,1.100332827000702096e+01,1.163740585780294445e+01
1.089072688957784152e+01,1.052921311577876651e+01,1.084064114083897579e+01,1.106407474908305666e+01,1.171013349957871341e+01
1.094966673947094549e+01,1.059187387247720302e+01,1.091148275571867465e+01,1.112797069894242341e+01,1.178089376139506150e+01
1.100925992534749120e+01,1.065254539880425533e+01,1.098195277178570706e+01,1.119289324119385398e+01,1.185066576215874612e+01
1.106699082416539959e+01,1.071150253669097019e+01,1.105022059985064509e+01,1.125578695399993201e+01,1.192082392158899395e+01
1.112554879491781890e+01,1.076911363791157505e+01,1.111976719615849873e+01,1.131688001149282030e+01,1.198968068072472448e+01
1.118233228170804416e+01,1.081541242645270096e+01,1.118879585392039289e+01,1.137700240251097128e+01,1.205645087140179861e+01
1.123994159209043708e+01,1.087011435383205260e+01,1.125799432345479190e+01,1.143533009528977296e+01,1.212122792205865807e+01
1.129758810208174502e+01,1.092687653394816039e+01,1.132515754388523810e+01,1.149194226769273186e+01,1.218516391474252281e+01
1.135706714259262640e+01,1.098199343348119150e+01,1.139641371099620848e+01,1.154710504227867496e+01,1.224716224472782855e+01
1.141484678194605884e+01,1.103611631034338636e+01,1.146850509926685824e+01,1.160069173759073102e+01,1.230784483164055132e+01
1.147081138167134995e+01,1.108871459912495538e+01,1.153856574420594505e+01,1.165276894852780210e+01,1.236872363308986955e+01
1.152576862897771726e+01,1.114021912622990484e+01,1.160805621779013386e+01,1.170488533093811689e+01,1.242960761050789920e+01
1.158053744858547596e+01,1.119563683235925033e+01,1.167975323886445160e+01,1.175721232562008467e+01,1.248911518396927178e+01
1.163382602982545677e+01,1.125025032167556738e+01,1.174951250261243452e+01,1.180908970169999250e+01,1.254701444463439231e+01
1.168869640630761886e+01,1.130340745127678481e+01,1.181814688844778338e+01,1.185972586847172572e+01,1.260336972501511354e+01
1.174288112110439286e+01,1.135569427412347032e+01,1.188659175099179421e+01,1.190951857864976127e+01,1.265952593834663809e+01
1.179565844071164271e+01,1.140763609955030056e+01,1.195618023710228961e+01,1.195801797168031300e+01,1.271422354873448768e+01
1.184980448343493187e+01,1.145872973727085764e+01,1.202398440305610983e+01,1.200527379053059285e+01,1.276914940357551309e+01
1.190360895907178396e+01,1.150977298316680297e+01,1.209124627326758272e+01,1.205157049799707281e+01,1.282268473044587864e+01
1.195885645072410597e+01,1.155970035013263697e+01,1.215682659672377852e+01,1.209664101623709165e+01,1.287527804719821845e+01
1.201273980678007369e+01,1.161011519078754972e+01,1.222078765293413660e+01,1.214160819468215635e+01,1.292657276353691920e+01
1.206530893463955856e+01,1.165930040118258049e+01,1.228318868338327086e+01,1.218547861267734866e+01,1.297661638923321092e+01
1.211876123606054279e+01,1.170888680422966033e+01,1.234518988915417381e+01,1.222829191216663069e+01,1.302677406503994995e+01
1.217094086363816707e+01,1.175835186072626470e+01,1.240571487574005616e+01,1.227008584738235974e+01,1.307584993262964801e+01
1.222217737087269818e+01,1.180798337964176348e+01,1.246465576486091109e+01,1.231089639588713247e+01,1.312442658979992416e+01
1.227476009471203611e+01,1.185627528742244863e+01,1.252222593563011976e+01,1.235282797474857830e+01,1.317329129121960207e+01
1.232720659769854343e+01,1.190345703640358188e+01,1.257882529756107459e+01,1.239458976217370711e+01,1.322124112384200068e+01
1.237917103426339693e+01,1.195026948111684462e+01,1.263530165595549093e+01,1.243893335706563086e+01,1.326810118754116274e+01
1.242996773068073146e+01,1.199602996078036732e+01,1.269128315231202819e+01,1.248228046667909297e+01,1.331500985756196975e+01
1.247963561162211477e+01,1.204563623831202435e+01,1.274779738755524860e+01,1.252473037291546909e+01,1.336087611269343256e+01
1.252932087009972406e+01,1.209736732937432890e+01,1.280317287718399832e+01,1.256624731417962337e+01,1.340673878377906902e+01
1.257792601426260504e+01,1.214836670108058492e+01,1.285734455182081426e+01,1.260789396955651576e+01,1.345331188564572500e+01
1.262578348070929124e+01,1.219811317597671874e+01,1.291102086999986653e+01,1.265041973642673412e+01,1.349967899167527818e+01
1.267325562927745608e+01,1.224789608863489399e+01,1.296367418782628356e+01,1.269204069974651894e+01,1.354633716687371248e+01
1.271980639756805687e+01,1.229663093997395684e+01,1.301646841178233061e+01,1.273353691926215880e+01,1.359201306469955206e+01
1.276538735818594539e+01,1.234435048191012108e+01,1.306811078367587875e+01,1.277477149317548744e+01,1.363673738132068358e+01
1.281002850518284575e+01,1.239229006812009182e+01,1.311868836439636077e+01,1.281515586968854237e+01,1.368060421388934778e+01
1.285552322224045874e+01,1.239977539698324804e+01,1.316901723918638822e+01,1.285462060189814082e+01,1.372374667491387612e+01
1.290009885410499280e+01,1.244336300089199554e+01,1.321898830733431573e+01,1.289442502172400751e+01,1.376606576286401484e+01
1.294385464993570345e+01,1.248656981860981752e+01,1.326940049499875585e+01,1.293343335315335985e+01,1.380753846905514948e+01
1.298799649528663380e+01,1.252892105577877402e+01,1.303292764591022745e+01,1.297279550161022144e+01,1.384810525488114763e+01
