2.801903567297349684e-01,2.673831381374618399e-01,3.469895250877088055e-01,3.093434875531552719e-01,2.910765517187537399e-01,2.725277358670862293e-01,2.948516221378965629e-01
2.766307708682638200e-01,2.632245534563611988e-01,3.409024410295695140e-01,3.050157548983905009e-01,2.857041755710336139e-01,2.691496868171933676e-01,2.903206825103385458e-01
2.731218497522692745e-01,2.591805358607340848e-01,3.340655700344623558e-01,3.006160265661645958e-01,2.803467867788725920e-01,2.662577150668423709e-01,2.858512345780480635e-01
2.699599282550382284e-01,2.557761423523670641e-01,3.279363262053462402e-01,2.970566813486376634e-01,2.751200210925430767e-01,2.638496901292430308e-01,2.816345650162517811e-01
2.672242774342846738e-01,2.524750277163068657e-01,3.222818161807276538e-01,2.938304085796286658e-01,2.708482086104503916e-01,2.613029335453227464e-01,2.777691369351900086e-01
2.644866968476521918e-01,2.493198930359681043e-01,3.172675058039531870e-01,2.915731345580850342e-01,2.674430619907097739e-01,2.591095544637829762e-01,2.745432602268805811e-01
2.619644365941634634e-01,2.465805017613542649e-01,3.119114748982448893e-01,2.880009016091791274e-01,2.642648098427767267e-01,2.572753622210541824e-01,2.716966656136868830e-01
2.596665545449504675e-01,2.436436618838063728e-01,3.059963431544387436e-01,2.850417923109596074e-01,2.610434284331717425e-01,2.556087182983752260e-01,2.685567756763826974e-01
2.574149030548003037e-01,2.409252991269579258e-01,3.008497143859666934e-01,2.817323530314174707e-01,2.577711921813526375e-01,2.540039272782375068e-01,2.656644773619911692e-01
2.551420400412843792e-01,2.381267785271649617e-01,2.965907150324437191e-01,2.784746604522700397e-01,2.547862381109284313e-01,2.526419283984184805e-01,2.623993816401959389e-01
2.529121467885683816e-01,2.355378004148425131e-01,2.920403495488125278e-01,2.759358193523865910e-01,2.516094334250620901e-01,2.507419151825814874e-01,2.589985508703935291e-01
2.511509009516752489e-01,2.329325833491817377e-01,2.877745527740171450e-01,2.734867363584807531e-01,2.483709571777306668e-01,2.488564965627512726e-01,2.558835697968957490e-01
2.492121648843950987e-01,2.303943778855591651e-01,2.831811453484534558e-01,2.707974321966248321e-01,2.453350544075015571e-01,2.472585963800572884e-01,2.523309218084673899e-01
2.469896671783990971e-01,2.281575268119843680e-01,2.789081388528842909e-01,2.685478826520907858e-01,2.425548904671159245e-01,2.460999021491666328e-01,2.485251023072169718e-01
2.448657808734767682e-01,2.260954421910784384e-01,2.746155311124581222e-01,2.661991338069165658e-01,2.397699950606773378e-01,2.448492840782771907e-01,2.453942551962492169e-01
2.426464252287939827e-01,2.242648121556695961e-01,2.703404686670486390e-01,2.640392833012336071e-01,2.372024718353384909e-01,2.436620052216300625e-01,2.442281259677817340e-01
2.404477097228202020e-01,2.223177260005593237e-01,2.663763944880843670e-01,2.619251040300617506e-01,2.348631880809147476e-01,2.440434959291802042e-01,2.403555264723391260e-01
2.384061234261300732e-01,2.204452548002894530e-01,2.625493971815959782e-01,2.653488898192650214e-01,2.324354719403828595e-01,2.421237240640616017e-01,2.350724630111724889e-01
2.362935709013374852e-01,2.184494043950809261e-01,2.591405770055853486e-01,2.601484720982289445e-01,2.301443125029141168e-01,2.403372687534566510e-01,2.303030339015204320e-01
2.340581702427589061e-01,2.167081758216239384e-01,2.559320393196033994e-01,2.553416632953873222e-01,2.279382417650277493e-01,2.386907149710260911e-01,2.265055955206907723e-01
2.321237886541827333e-01,2.150887581067111309e-01,2.527635929385143032e-01,2.511971470000478601e-01,2.256429840822431476e-01,2.371443896512372140e-01,2.231285893819867361e-01
2.297682748728562263e-01,2.134590066217331161e-01,2.501279926005999243e-01,2.491527898582085454e-01,2.234434703777097575e-01,2.353664428588287116e-01,2.207220560388398756e-01
2.277094777158205074e-01,2.120359388029589842e-01,2.476597912676567759e-01,2.473737246055672523e-01,2.213493015294315525e-01,2.370324710765513154e-01,2.188686844438321732e-01
2.255922218789293554e-01,2.065729184038504473e-01,2.454048121182063613e-01,2.440791720343921389e-01,2.195307500206612195e-01,2.317856091284072884e-01,2.164410441228158399e-01
2.231356178277991431e-01,2.017164421108717798e-01,2.433108563330151908e-01,2.393869140631781911e-01,2.177542955581033279e-01,2.270186679858287593e-01,2.153294100742140782e-01
2.208755494016726162e-01,1.975441156402918119e-01,2.411932392662651248e-01,2.352546786629624576e-01,2.160102572022911671e-01,2.230066822003145544e-01,2.134324892421358422e-01
2.192224793232659397e-01,1.936204244176372713e-01,2.393503039385916076e-01,2.309505143910657032e-01,2.141075526409463858e-01,2.194292539726902802e-01,2.102482214849418218e-01
2.174464956916855041e-01,1.899651659403500670e-01,2.374889844484214807e-01,2.266921601900724059e-01,2.123139073051704406e-01,2.161648639597570087e-01,2.077903463145834018e-01
2.154832129859752532e-01,1.869234300388475933e-01,2.358435713065031858e-01,2.232106805983910536e-01,2.106210562973466205e-01,2.131216696799034249e-01,2.052357991097393530e-01
2.138221212780985203e-01,1.844519477682750042e-01,2.341602279651235075e-01,2.188607060387144920e-01,2.090439931616798197e-01,2.104866803363881766e-01,2.016559438999496467e-01
2.121118132263218603e-01,1.814969365082929886e-01,2.326046275214165293e-01,2.152601834583656171e-01,2.074745953152976607e-01,2.060875237808496852e-01,1.987080242187011792e-01
2.105339627659109647e-01,1.799270193116522809e-01,2.310183677675486658e-01,2.138370542311280320e-01,2.059925679061263837e-01,2.030706133638694733e-01,1.953551983198840991e-01
2.091661633184958846e-01,1.787661545759396120e-01,2.292289380503714780e-01,2.125529601620735343e-01,2.046182241946878089e-01,2.000559201635968842e-01,1.862932782367201778e-01
2.077868068496694365e-01,1.777014923496933463e-01,2.276240927642566581e-01,2.115208976189428824e-01,2.034338349162804482e-01,1.974593890039493260e-01,1.832210061231674125e-01
2.064873354764865943e-01,1.769911942546232020e-01,2.268680971970218896e-01,2.096222889111238608e-01,2.022323167491016649e-01,1.955061646340242321e-01,1.805951941372936076e-01
2.051837286522189274e-01,1.755720205690504410e-01,2.249294501456141071e-01,2.075516194451517971e-01,2.009707838551985370e-01,1.950062903429970185e-01,1.783761013492971836e-01
2.038747817047444622e-01,1.751496562719162264e-01,2.230106365159688353e-01,2.042068961314562614e-01,1.997196750002060983e-01,1.938906028400538828e-01,1.765613343132670932e-01
2.026296670199296823e-01,1.749328713086546749e-01,2.211102293214967929e-01,2.010376133467492166e-01,1.984836925877700997e-01,1.927243590007922946e-01,1.755945689078927396e-01
2.014184801483578091e-01,1.738478232328233841e-01,2.193040630593835472e-01,1.981033263813485601e-01,1.972744691208072332e-01,1.929521073315938196e-01,1.741222040798830473e-01
2.002835836726069851e-01,1.723387828659485033e-01,2.176022132722224833e-01,1.957768192433368970e-01,1.961221077063817764e-01,1.937913071238801799e-01,1.731618048041609348e-01
1.990796762170713441e-01,1.708119273074067412e-01,2.159934063940302795e-01,1.935712865258660265e-01,1.951556220229464511e-01,1.941680321442948998e-01,1.717769721971503516e-01
1.980086317081629910e-01,1.694609846900315131e-01,2.144698642776436404e-01,1.912769639387814635e-01,1.942462789365323461e-01,1.943688222539522725e-01,1.701973886244379508e-01
1.969011019770445237e-01,1.642310422974700979e-01,2.128809999960163679e-01,1.894707893931524001e-01,1.933945413419767001e-01,1.938625948336190896e-01,1.691047741430510010e-01
1.958556979677448240e-01,1.625963173706642118e-01,2.113883277613143041e-01,1.876924984667900920e-01,1.925141344469237514e-01,1.936724324784573070e-01,1.675903858683881475e-01
1.949142609811870264e-01,1.606072873963229619e-01,2.099658792611740210e-01,1.860911432865566539e-01,1.916894997188929306e-01,1.931663412346203701e-01,1.662713931837021819e-01
1.938024719672780116e-01,1.585983772396830915e-01,2.085795529884148236e-01,1.853632547804590913e-01,1.909392693670863839e-01,1.928023929061769004e-01,1.648131229194277347e-01
1.927861340413658253e-01,1.574776838637410303e-01,2.071118243721205565e-01,1.841659751459636951e-01,1.902739116960570354e-01,1.921025491122877460e-01,1.637673635029681385e-01
1.918365660597031175e-01,1.563794941061897870e-01,2.056829631039598649e-01,1.820831819858935441e-01,1.895529304888314837e-01,1.915282984428331170e-01,1.629578200972141011e-01
1.907668941340069368e-01,1.551742479143629339e-01,2.043363686397541568e-01,1.799194921291088767e-01,1.888920768585552468e-01,1.904119351135658833e-01,1.623821112584979409e-01
1.896693097177038767e-01,1.528928555288138202e-01,2.031187958486491141e-01,1.780262829258903445e-01,1.882786180500166107e-01,1.880697210112011186e-01,1.619527894391400713e-01
1.885521196158708723e-01,1.505230833661649892e-01,2.020160640907850136e-01,1.771649739124268319e-01,1.861900493148979652e-01,1.857789175053606023e-01,1.617824262622312992e-01
1.874968083502369653e-01,1.480862868098663243e-01,2.010494072147270828e-01,1.767989792770389701e-01,1.855275511725389403e-01,1.836102682340424175e-01,1.656731411813012755e-01
1.864425830936266848e-01,1.461019813509563392e-01,1.999263932354607975e-01,1.758212024321457456e-01,1.847677795873541862e-01,1.816296421440569131e-01,1.650815995702543670e-01
1.854589636052981771e-01,1.442390818054828938e-01,1.988200751250008003e-01,1.745781663366648140e-01,1.840284884233972240e-01,1.797988511377614229e-01,1.644182972642272977e-01
1.844913820614418332e-01,1.427277387991193747e-01,1.977760652411338915e-01,1.735923511837378919e-01,1.833276353142414272e-01,1.784040142240724824e-01,1.639187531390351171e-01
1.835974699976651858e-01,1.411275361519669924e-01,1.966037635895952207e-01,1.729441644093463737e-01,1.826495070542643595e-01,1.771817737781921365e-01,1.632791731887839048e-01
1.828256190516974189e-01,1.398039617611433749e-01,1.954552059432030919e-01,1.723604786161537505e-01,1.819146815810167850e-01,1.766957819266950225e-01,1.624976412036280016e-01
1.820960529795741800e-01,1.391423218569317610e-01,1.942339986589312895e-01,1.722848824842303506e-01,1.812780696412455983e-01,1.759680254506373609e-01,1.622502300304196621e-01
1.814146629870130589e-01,1.385975439238707752e-01,1.930747663999970720e-01,1.728900252659479331e-01,1.806462238009312604e-01,1.747334089356974707e-01,1.622939115302916291e-01
1.806885765402099220e-01,1.382938414766723412e-01,1.919570673741725075e-01,1.730865115844389401e-01,1.800706581251866056e-01,1.734181852010033553e-01,1.621720775581650675e-01
1.799705958451137400e-01,1.379056675628800577e-01,1.908366275329459461e-01,1.734435008424629332e-01,1.795540132412369039e-01,1.723704906867636888e-01,1.618801534209411419e-01
1.792992217213774386e-01,1.377698852279771458e-01,1.896353470779931771e-01,1.739039735283572918e-01,1.789125625741751213e-01,1.713282532300453298e-01,1.615387878834456947e-01
1.786733292761254199e-01,1.375196680043424546e-01,1.884178672019317657e-01,1.751412151503318748e-01,1.783011662724370561e-01,1.706591107894414039e-01,1.613813633383466006e-01
1.780416451595875360e-01,1.372958746759777027e-01,1.873285620395819251e-01,1.766537359621487280e-01,1.776878450098383633e-01,1.703311246292261438e-01,1.612201816665104481e-01
1.774627946781759114e-01,1.367675956718311936e-01,1.862004948109098057e-01,1.774495227669680986e-01,1.770820283055424271e-01,1.696922853999557057e-01,1.612016897613274546e-01
1.769142310849748378e-01,1.364273945076565075e-01,1.851368167088924543e-01,1.772278372716424022e-01,1.764456512888579187e-01,1.691443667569576814e-01,1.612495896268238138e-01
1.763013923266076588e-01,1.361132895987162694e-01,1.840025263643348674e-01,1.761174235120638309e-01,1.759618701908224059e-01,1.685089895005325578e-01,1.606067123820863474e-01
1.757226418986683469e-01,1.358137363375073181e-01,1.829350487157264671e-01,1.751463042581189455e-01,1.754438887678931303e-01,1.674375652844773965e-01,1.604638584095431919e-01
1.750109202767071437e-01,1.355468713422863236e-01,1.819452857511753008e-01,1.744280234603663160e-01,1.748834867553088757e-01,1.661181662746950005e-01,1.605724335376604306e-01
1.743024236661207260e-01,1.351198291962354414e-01,1.809837876735622408e-01,1.736993329198008307e-01,1.743726097517249163e-01,1.643533530423464950e-01,1.604777012667240321e-01
1.736831550123058288e-01,1.348776709017255049e-01,1.800901571669543677e-01,1.732643745503248400e-01,1.737787480313756627e-01,1.627568831482732459e-01,1.600031159472058429e-01
