8.564379734928257992e-01,8.728104043476575535e-01,8.683027005644393670e-01,8.703574719064909315e-01,8.608009759395561789e-01,8.553005514840000822e-01,8.669837103497516351e-01,8.613212819744725524e-01,8.606173979035552923e-01,8.644338848227201000e-01
7.784609601066684315e-01,8.170052372074294578e-01,8.304537407611539690e-01,7.927055489240204533e-01,8.103814430462891183e-01,6.945358277061299823e-01,7.882855072996355350e-01,8.080476374017553365e-01,8.164264889337272679e-01,7.375963531431679598e-01
7.174361747764765873e-01,7.582173873287400001e-01,8.021708448766555755e-01,7.480379622416019059e-01,7.644398960165800228e-01,6.310062980024748747e-01,7.649496561311964760e-01,7.425636171369722760e-01,7.811641753203809602e-01,7.191189932302722854e-01
6.745113240179625436e-01,6.962010767068456119e-01,7.771727332170939029e-01,7.154031926073872727e-01,7.286542858383683319e-01,6.458486226254223084e-01,7.334217291447217013e-01,6.990995575976586274e-01,7.346418879664866619e-01,6.831449197155535780e-01
6.362772834098288088e-01,6.336112377148667152e-01,7.324508382233907433e-01,6.761569640481074339e-01,6.908956772773592325e-01,6.081943535087011021e-01,6.840599922884423867e-01,6.543644723156196719e-01,6.651117106164622372e-01,6.407670387494767139e-01
6.015895796070508394e-01,5.735262464125377990e-01,7.047617873707798797e-01,6.406398669158334114e-01,6.631883856401278310e-01,5.740548162957995748e-01,6.299356952201595750e-01,6.178658742808412763e-01,6.156744639234276173e-01,6.148261235682965786e-01
5.707480598192635757e-01,5.276373174922335263e-01,6.816972655257643732e-01,6.102326031010028018e-01,6.328594307246673267e-01,5.337849307588966585e-01,5.845379113500278612e-01,5.914908412003798688e-01,5.815561418150322348e-01,5.939370638888202825e-01
5.397055821921964425e-01,4.964339376588312591e-01,6.600753244658565944e-01,5.833593062783005712e-01,6.102321729935517025e-01,5.036961705298891312e-01,5.523225897603513124e-01,5.636412669726675873e-01,5.593692344505646341e-01,5.680130815854880222e-01
5.095232215452770719e-01,4.695033041211514879e-01,6.410945375851818673e-01,5.635761819078367596e-01,5.921929265296682621e-01,4.773049455973911170e-01,5.225674326539362369e-01,5.381939632076699898e-01,5.387922862111597100e-01,5.440111118799864087e-01
4.815375137613627232e-01,4.427053450182345529e-01,6.196936327370987652e-01,5.466948309976098486e-01,5.715143419389108193e-01,4.584699866858813477e-01,4.972990769460570171e-01,5.197226496587722400e-01,5.197404875554589854e-01,5.220000070429255956e-01
4.591473546762819269e-01,4.218802408200200138e-01,6.019441993582347328e-01,5.201661361563841846e-01,5.528202195265086161e-01,4.432107060269090959e-01,4.734494168716906204e-01,5.048450016500790616e-01,5.064760699136139355e-01,4.972107288967498318e-01
4.418762077277486600e-01,4.029476528604895580e-01,5.800753204942492580e-01,4.992545759594871901e-01,5.359478902981246184e-01,4.280095644030127988e-01,4.540485348545255095e-01,4.881275605032387443e-01,4.957449228829255428e-01,4.759189898565559518e-01
4.238638984195143289e-01,3.870767561661673795e-01,5.575899423992036752e-01,4.798847184675002486e-01,5.154261476061557934e-01,4.123656243696393053e-01,4.369382485342501177e-01,4.705237565553399559e-01,4.796639000433927658e-01,4.587847405087498998e-01
4.068313021032278765e-01,3.743897218405588534e-01,5.354174832921161364e-01,4.631549879086143129e-01,4.983594322522703624e-01,3.997854597674118660e-01,4.227136338534268067e-01,4.542888392151349097e-01,4.627710734170855655e-01,4.418877372460356390e-01
3.937942713864594491e-01,3.640902254100469304e-01,5.150736674537542692e-01,4.494327441650163846e-01,4.752201703216633044e-01,3.885706606114297523e-01,4.093768889257063393e-01,4.416600589203492633e-01,4.465437576852340773e-01,4.277856556542984912e-01
3.806240569455552336e-01,3.552438833402444263e-01,4.979579514292958309e-01,4.384165495838830418e-01,4.550821844625589363e-01,3.777115513560929116e-01,3.995593644601928562e-01,4.282217858035859415e-01,4.318712618959320571e-01,4.138531795626144705e-01
3.696049999136090669e-01,3.462826668767988725e-01,4.799569759584341733e-01,4.269734606846419811e-01,4.355918124626411703e-01,3.677481013967985879e-01,3.906618999995774555e-01,4.161032006185914067e-01,4.181485877737678436e-01,3.992735264276849882e-01
3.591296225296083389e-01,3.368885624439015292e-01,4.656128379268529294e-01,4.218253789033395429e-01,4.175668801766173055e-01,3.584613124800773432e-01,3.827517743558322971e-01,4.053129009367623103e-01,4.038703593125910762e-01,3.871303993442103408e-01
3.506475630586861070e-01,3.275918765299027924e-01,4.521459261632835291e-01,4.085693307602006330e-01,4.011109692524248427e-01,3.510487752320285981e-01,3.754381353331172066e-01,3.939765646454029269e-01,3.904381174145333255e-01,3.762312188922855571e-01
3.430310776149377849e-01,3.193688822300819741e-01,4.401472389697207444e-01,3.955507038327967795e-01,3.871954257196765226e-01,3.430328060849102134e-01,3.689628302297618956e-01,3.837792838763004477e-01,3.791180428607138775e-01,3.651315319703657414e-01
3.352514299397713615e-01,3.120365050938371798e-01,4.289029166338141352e-01,3.841518770415398021e-01,3.747624018059569351e-01,3.342996306017874120e-01,3.606369049016348027e-01,3.748490631947765106e-01,3.689781187813742647e-01,3.549380869847698072e-01
3.287417570820478918e-01,3.053947099335533877e-01,4.185549804472228352e-01,3.737521056464017111e-01,3.624645341396164344e-01,3.255973025862937131e-01,3.529712766268723323e-01,3.669076857015866611e-01,3.601275371313774620e-01,3.465050878152644009e-01
